In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	3610964	fs_grp_dirt_medium_quad_slice_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_grp_dirt_medium_quad_slice\fs_grp_dirt_medium_quad_slice_01_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\00_fs_grp\fs_grp_dirt_medium_quad_slice\fs_grp_dirt_medium_quad_slice_01		491712
	3635789	Ceramic_FlaskwithCork_Close_oneshot_003	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Ceramic_FlaskwithCork_Close_oneshot\Ceramic_FlaskwithCork_Close_oneshot_003_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\ceramic_flaskwithcork\Ceramic_FlaskwithCork_Close_oneshot\Ceramic_FlaskwithCork_Close_oneshot_003		18842
	3637643	VTB_exclaiming-protest_fGARO_v01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\GABRIELLE-GARO\exclaiming-protest\VTB_exclaiming-protest_fGARO_v01_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VTB-f_exclaiming-protest\GARO\VTB_exclaiming-protest_fGARO_v01		20896
	3849815	VTB_laugh-normal_fANJO_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ANNA-ANJO\laugh-normal\VTB_laugh-normal_fANJO_03_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_laugh-normal\ANJO\VTB_laugh-normal_fANJO_03		28180
	3856595	PIPIT_TREE_phrase_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\PIPIT_TREE_phrase\PIPIT_TREE_phrase_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_field\02_loud_birds_europe_field\PIPIT_TREE_phrase\PIPIT_TREE_phrase_07		27794
	3899210	MetalMech_Scale_Handling_oneshot_042	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\MetalMech_Scale_Handling_oneshot\MetalMech_Scale_Handling_oneshot_042_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\MetalMech_Scale_Handling_oneshot\MetalMech_Scale_Handling_oneshot_042		14587
	3917226	VTB_scream-fear_fMIAI_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\scream-fear\VTB_scream-fear_fMIAI_02_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VTB-f_scream-fear\MIAI\VTB_scream-fear_fMIAI_02		6766
	3944648	VTB_effort-normal_mFEFL_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\FERDINAN-FEFL\effort-normal\VTB_effort-normal_mFEFL_05_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_effort-normal\FEFL\VTB_effort-normal_mFEFL_05		18499
	3996028	LAPWING_NORTHERN_call_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\LAPWING_NORTHERN_call\LAPWING_NORTHERN_call_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_field\02_loud_birds_europe_field\LAPWING_NORTHERN_call\LAPWING_NORTHERN_call_04		3951
	4077631	arti_attack_ignite_age3_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Artillery\arti_attack_ignite\arti_attack_ignite_age3\arti_attack_ignite_age3_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Artillery\arti_attack_ignite\arti_attack_ignite_age3\arti_attack_ignite_age3_04		29665
	4113495	VTB_sobbing-hyst_mJEHE_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\sobbing-hyst\VTB_sobbing-hyst_mJEHE_05_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_sobbing-hyst\JEHE\VTB_sobbing-hyst_mJEHE_05		23955
	4137753	Leather_belt_Pulling_oneshot_002	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Leather_belt_Pulling_oneshot\Leather_belt_Pulling_oneshot_002_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\cloth_clothes_leather_belt_handling\Leather_belt_Pulling_oneshot\Leather_belt_Pulling_oneshot_002		8171
	4154118	VTB_intox-happy_mELAN_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ELIAS-ELAN\intox-happy\VTB_intox-happy_mELAN_04_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_intox-happy\ELAN\VTB_intox-happy_mELAN_04		27487
	4305682	amb_int_wood_creak_small_50	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_int_wood_creak_small\amb_int_wood_creak_small_50_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Maproom\amb_int_wood_creak_small\amb_int_wood_creak_small_50		34992
	4349378	VTB_snorting_mJABL_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\snorting\VTB_snorting_mJABL_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_snorting\JABL\VTB_snorting_mJABL_07		10620
	4478837	VTB_greet-normal_fANJO_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ANNA-ANJO\greet-normal\VTB_greet-normal_fANJO_08_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_greet-normal\ANJO\VTB_greet-normal_fANJO_08		6731
	4492448	char_move_step_heavy_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_step\heavy\char_move_step_heavy_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_step_foot_weight\char_move_step_medium\char_move_step_heavy_08		6520
	4504864	PTARMIGAN_WILLOW_cackle_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\PTARMIGAN_WILLOW_cackle\PTARMIGAN_WILLOW_cackle_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_field\02_loud_birds_europe_field\PTARMIGAN_WILLOW_cackle\PTARMIGAN_WILLOW_cackle_01		31992
	4505758	Textile_DenseHard_pillowcase_handling_oneshot_024	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Textile_DenseHard_pillowcase_handling_oneshot\Textile_DenseHard_pillowcase_handling_oneshot_024_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\clothes_movement\Textile_DenseHard_pillowcase_handling_oneshot\Textile_DenseHard_pillowcase_handling_oneshot_024		34351
	4555335	VTB_talk-murmur_mOSFV_11	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\OSCAR-OSFV\talk-murmur\VTB_talk-murmur_mOSFV_11_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_talk-murmur\OSFV\VTB_talk-murmur_mOSFV_11		22454
	4567823	fs_lightshoe_gravel_step_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_lightshoe_gravel_step\fs_lightshoe_gravel_step_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_step_foot_weight\fs_surface_lightshoe\fs_lightshoe_gravel_step\fs_lightshoe_gravel_step_08		7233
	4584803	VTB_hurt-normal_mJEHE_14	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\hurt-normal\VTB_hurt-normal_mJEHE_14_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_hurt-normal\JEHE\VTB_hurt-normal_mJEHE_14		10687
	4626390	amb_city_door_close_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_city_door_close\amb_city_door_close_06_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Cities\City_PoC\amb_city_door_close\amb_city_door_close_06		16181
	4670165	amb_base_ocean_quad_slice_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_base_ocean_quad_slice\amb_base_ocean_quad_slice_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_surface_inanimate\mas_surface_sea\amb_base_ocean_quad_slice\amb_base_ocean_quad_slice_05		4738
	4742221	amb_base_forest_deciduous_gust_mid_22	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_base_forest_deciduous_gust_mid\amb_base_forest_deciduous_gust_mid_22_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience_MATTIAS\ca_base_gusts\base_gust freq\gust pan seq\03_right_spawn\03_right\amb_base_forest_deciduous_gust\amb_base_forest_deciduous_gust_mid\amb_base_forest_deciduous_gust_mid_22		137442
	4762612	char_move_step_leather_left_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_step_leather_left\char_move_step_leather_left_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_loco\char_move_step_leather\char_move_step_leather_left\char_move_step_leather_left_08		9193
	4769205	Metal_coinage_WoodenBowl_drop_oneshot_027	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_coinage_WoodenBowl_drop_oneshot\Metal_coinage_WoodenBowl_drop_oneshot_027_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\metal_coins_woodCup\Metal_coinage_WoodenBowl_drop_oneshot\Metal_coinage_WoodenBowl_drop_oneshot_027		10900
	4819726	f_generic_large_walla_quiet_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_baseWalla\Renders\f_generic_large_walla_quiet\f_generic_large_walla_quiet_02_389936D8.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_walla\03_walla_quiet\f_generic_large_walla_quiet\f_generic_large_walla_quiet_02		6207
	5106883	char_move_action_chainmail_20	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_action_chainmail\char_move_action_chainmail_20_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_action\char_move_action_chainmail\char_move_action_chainmail_20		6422
	5189170	Food_actions_oneshot_014	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Food_actions_oneshot\Food_actions_oneshot_014_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\food_actions\Food_actions_oneshot\Food_actions_oneshot_014		6133
	5190809	VTB_talk-respond_mJEHE_12	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\talk-respond\VTB_talk-respond_mJEHE_12_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_burghers\city_pop_type_burghers_group\VTB-m_talk-respond\JEHE\VTB_talk-respond_mJEHE_12		3283
	5228298	wpn_proj_ReleaseString_bow_d_15	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_proj_ReleaseString_bow_d\wpn_proj_ReleaseString_bow_d_15_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_iroquois_ambush_00\loading_screen_iroquois_ambush_00_guns_bow\wpn_proj_ReleaseString_bow_d\wpn_proj_ReleaseString_bow_d_15		5309
	5232002	fs_generic_grass_step_13	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_generic_grass_step\fs_generic_grass_step_13_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_step_foot_weight\fs_surface_heavyshoe\fs_generic_grass_step\fs_generic_grass_step_13		8330
	5282586	wpn_shield_handle_metal_large_22	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_shield_handle_metal_large\wpn_shield_handle_metal_large_22_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Weapons\Shield\wpn_shield_handle\wpn_shield_handle_metal_large\wpn_shield_handle_metal_large_22		12211
	5322140	navy_idle_loco_hull_heavy_09	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Ships\navy_idle_loco\navy_idle_loco_hull_heavy\navy_idle_loco_hull_heavy_09_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Ship\navy_animstate\navy_idle_loco\navy_idle_loco_hull_heavy\navy_idle_loco_hull_heavy_09		15071
	5430072	VOXScrm_barked_order_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXScrm_barked_order_Franco\VOXScrm_barked_order_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VOXScrm_barked_order\VOXScrm_barked_order_Franco\VOXScrm_barked_order_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04		10172
	5608053	amb_mammals_seal_vocal-20	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_seal_vocal\amb_mammals_seal_vocal-20_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_seal_vocal\amb_mammals_seal_vocal-20		32677
	5610080	char_move_impact_leather_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_impact_leather\char_move_impact_leather_02_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_act_impact\char_move_impact_leather\char_move_impact_leather_02		10723
	5629372	amb_city_horse_neigh_12	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_city_horse_neigh\amb_city_horse_neigh_12_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_aztec_00\loading_screen_aztec_horse_neigh\amb_city_horse_neigh_12		16992
	5682360	amb_city_dog_bark_09	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_city_dog_bark\amb_city_dog_bark_09_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\02_loud\audio_actors\amb_city_dog_bark\amb_city_dog_bark_09		3714
	5695776	VTB_talk-respond_mJEHE_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\talk-respond\VTB_talk-respond_mJEHE_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_talk-respond\JEHE\VTB_talk-respond_mJEHE_06		12608
	5718842	char_move_gear_metal_heavy_14	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_metal_heavy\char_move_gear_metal_heavy_14_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_detail\char_move_gear_metal_heavy\char_move_gear_metal_heavy_14		8783
	5817956	wpn_proj_handle_crossbow_small_19	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_proj_handle_crossbow_small\wpn_proj_handle_crossbow_small_19_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Weapons\Melee\wpn_handle\wpn_proj_handle_crossbow_small\wpn_proj_handle_crossbow_small_19		4227
	5908172	VTB_coughing_mOSFV_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\OSCAR-OSFV\coughing\VTB_coughing_mOSFV_04_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_peasants\city_pop_type_peasants_group\VTB-m_coughing\OSFV\VTB_coughing_mOSFV_04		27361
	6199824	Leather_belt_PassingHand_oneshot_006	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Leather_belt_PassingHand_oneshot\Leather_belt_PassingHand_oneshot_006_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\cloth_clothes_leather_belt_handling\Leather_belt_PassingHand_oneshot\Leather_belt_PassingHand_oneshot_006		22530
	6266829	VTB_talk-normal_mJABL_10	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\talk-normal\VTB_talk-normal_mJABL_10_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_laborers\city_pop_type_laborers_group\VTB-m_talk-normal\JABL\VTB_talk-normal_mJABL_10		20632
	6398297	fs_barefoot_dirt_step_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_barefoot_dirt_step\fs_barefoot_dirt_step_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_step_foot_weight\fs_surface_barefoot\fs_barefoot_dirt_step\fs_barefoot_dirt_step_05		5740
	6436335	Metal_coinage_WoodenBowl_drop_oneshot_042	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_coinage_WoodenBowl_drop_oneshot\Metal_coinage_WoodenBowl_drop_oneshot_042_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\metal_coins_woodCup\Metal_coinage_WoodenBowl_drop_oneshot\Metal_coinage_WoodenBowl_drop_oneshot_042		17043
	6452263	VTB_talk-murmur_mJEHE_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\talk-murmur\VTB_talk-murmur_mJEHE_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_talk-murmur\JEHE\VTB_talk-murmur_mJEHE_01		64657
	6739065	VTB_talk-normal_mJOCL_17	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\talk-normal\VTB_talk-normal_mJOCL_17_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_laborers\city_pop_type_laborers_group\VTB-m_talk-normal\JOCL\VTB_talk-normal_mJOCL_17		59977
	6747277	amb_wind_chimes_oneshots_12	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_chimes_oneshots_12_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\audio_actors\amb_wind_chimes_oneshots\amb_wind_chimes_oneshots_12		51021
	6770892	char_move_step_leather_left_17	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_step_leather_left\char_move_step_leather_left_17_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_loco\char_move_step_leather\char_move_step_leather_left\char_move_step_leather_left_17		9729
	6818560	VOXScrm_warcry,_charge_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXScrm_warcry,_charge_Franco\VOXScrm_warcry,_charge_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VOXScrm_warcry_charge\VOXScrm_warcry,_charge_Franco\VOXScrm_warcry,_charge_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01		33990
	6818561	VOXScrm_warcry,_charge_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXScrm_warcry,_charge_Franco\VOXScrm_warcry,_charge_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\VOXScrm_warcry_charge\VOXScrm_warcry,_charge_Franco\VOXScrm_warcry,_charge_Franco_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_01		33956
	6821584	VTB_hurt-aggressive_mJABL_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\hurt-aggressive\VTB_hurt-aggressive_mJABL_08_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_hurt-aggressive\JABL\VTB_hurt-aggressive_mJABL_08		15836
	6875507	amb_anml_piglet_squeal_23	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_anml_piglet_squeal\amb_anml_piglet_squeal_23_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\02_loud\audio_actors\amb_anml_piglet_squeal\amb_anml_piglet_squeal_23		6104
	7211933	VTB_groaning_mFEFL_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\FERDINAN-FEFL\groaning\VTB_groaning_mFEFL_04_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_groaning\FEFL\VTB_groaning_mFEFL_04		14654
	7294077	VTB_warcry_fANJO_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ANNA-ANJO\warcry\VTB_warcry_fANJO_07_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VTB-f_warcry\ANJO\VTB_warcry_fANJO_07		10648
	7309263	VTB_hurt-aggressive_mJEHE_08	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\hurt-aggressive\VTB_hurt-aggressive_mJEHE_08_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_white_mountain_00\volleys_freq_right\volley_right\hurts_left\mil_vox_hurt_big\JEHE\VTB_hurt-aggressive_mJEHE_08		11277
	7342967	VTB_hurt-aggressive_mJOCL_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\hurt-aggressive\VTB_hurt-aggressive_mJOCL_05_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_aztec_00\volleys_freq_right\volley_right\hurts_left\mil_vox_hurt_big\JOCL\VTB_hurt-aggressive_mJOCL_05		11243
	7395549	amb_mammals_fallow_deer_25	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_fallow_deer\amb_mammals_fallow_deer_25_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\nature_sounds\03_quiet\amb_mammals_fallow_deer\amb_mammals_fallow_deer_25		8305
	7432292	amb_weather_storms_snow_quad-06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_weather_storms_snow_quad\amb_weather_storms_snow_quad-06_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Weather\weather_large\amb_weather_storms_snow_quad\amb_weather_storms_snow_quad-06		266342
	7559655	char_move_step_hoof_22	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_step\char_move_step_hoof\char_move_step_hoof_22_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_step_hoof\char_move_step_hoof_horse_FIRSTSTEPTRIGGER\char_move_step_horse_walk\char_move_step_horse_01\char_move_step_hoof_22		2818
	7563436	VTB_sighing_fANJO_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ANNA-ANJO\sighing\VTB_sighing_fANJO_02_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_04_quietest\VTB-f_sighing\ANJO\VTB_sighing_fANJO_02		9379
	7631434	Weapon_Impact_helmet_sword_dull_006	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_006_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_white_mountain_00\loading_screen_white_mountain_melee\combat_foley\weapon impacts\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_006		3302
	7631435	Weapon_Impact_helmet_sword_dull_006	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_006_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\02_loud\audio_actors\amb_weapon_impacts\weapon impacts\Weapon_Impact_helmet_sword_dull\Weapon_Impact_helmet_sword_dull_006		3336
	7639420	Wood_woodbowlWithcutlery_empty_Handling_oneshot_057	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Wood_woodbowlWithcutlery_empty_Handling_oneshot\Wood_woodbowlWithcutlery_empty_Handling_oneshot_057_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\wood_bowl_handling\Wood_woodbowlWithcutlery_empty_Handling_oneshot\Wood_woodbowlWithcutlery_empty_Handling_oneshot_057		20059
